iyear,1,2,3,4,5,6,7,8,9,10,11,12
107.0,15.92656344424537,16.760737321727078,20.94876264837695,25.138830189359982,27.995275485439965,31.106006844336964,32.44832981675089,33.874645613387685,30.763354042116777,27.945665458718118,21.05011485169296,17.510086781426406
108.0,11.244596307861773,16.232971880757365,21.3111523413786,26.906462993146704,30.370795829835536,32.44649553403219,35.41120324479143,31.907693624008267,31.768490477817885,24.410535899489123,16.612647518802312,12.85568905447766
109.0,14.739184598483348,17.626223422928586,20.005236294027707,24.230018043065407,28.1866200101983,30.55120279984819,34.47257369852042,31.53888810960347,31.20750154957634,25.1628207582628,20.725068362664807,14.67993225912494
110.0,18.21458657285614,16.380088968180956,25.165694821674034,24.674798510795995,28.040385585543444,31.220087324787364,33.89752367230614,31.767372435257627,31.011779325171833,25.423344400949077,21.28309991022613,15.312782610015208
111.0,14.157342566633663,17.233344809630157,21.678758535974136,25.48734496029581,28.046994701757047,32.219496754955124,34.019013016637096,32.065860230141844,30.58288749132292,24.736106390643965,19.949198210224868,13.901875045343099
112.0,12.929096787236224,15.406373281419194,19.83271503034457,24.9779583010159,28.027401591770857,30.65700502789903,34.02224805950598,32.494548475074204,31.284012148727935,26.032225549276323,17.94192878610813,15.584110980286423
113.0,16.594585433389614,18.972200233414775,17.617637504119337,24.54434531311461,30.314137863208504,31.93256104655176,33.6849156031232,32.2310794746875,31.043333882893673,24.87920322313207,20.02793014488199,16.492185766048262
114.0,13.518413621198498,19.88293419830766,18.166669546971907,25.553127976236826,30.883435499762182,31.504736897326634,32.027644843373665,32.82058403759337,30.427516873931395,25.745610274155307,22.910444725561682,14.211904304686843
115.0,12.976279609389534,19.96075184695929,22.130155232630806,26.491380060443422,29.08391901911994,33.28265153724749,33.01238762426895,32.692476226412936,30.299572906567338,24.630544222845263,21.486698924489776,17.835828528524374
116.0,17.065929048887526,21.02932971091708,22.65364728310987,27.219303284074037,29.15092416663638,30.195815125912134,32.96188604795244,32.81407829811385,31.024444493430128,23.15366082430226,16.87180896546357,15.958218863179878
117.0,13.112194554356646,15.703266455886958,19.253074738060608,24.983438711821876,29.292942650088722,31.451507304169922,33.00214816248512,31.950538285595457,30.48912763537898,23.614430229850086,18.88031849998432,17.225335324914507
118.0,12.32306556714997,16.312267744639755,21.151622444885493,24.75934932330924,29.939704788182677,31.64237533330091,33.850254057092414,32.37779440417846,32.58767918582449,27.356201542876953,20.278827112354893,13.454628503225896
119.0,14.039313107861803,17.90708649083766,20.073537029096265,24.998311140205676,29.326758939942447,31.27516106370989,34.38470674584518,33.55201983417881,31.58836894309925,24.423864987857364,20.50140522273039,17.410518620157372
120.0,15.643509188914337,16.3585879252003,20.236996246898368,21.625937401864245,31.30449302201748,31.751190738803885,34.199719916787735,33.402857257804655,32.28915784227833,27.21724776175422,18.970735895984323,14.729512406252631
121.0,15.265168820274639,17.044578425463552,15.837874707358665,25.068187228623433,28.035200854640156,31.519555086184845,33.740453694676425,33.03235643046325,30.577247016247966,25.59180714640531,20.339912354923126,14.607501773606018
